tile_id,project_year,easting_m,northing_m,height_m
S13_4923_30,2016,3483475.0,1157193.0,11.931
S13_4923_30,2016,3483940.0,1157373.0,10.275
S13_4923_30,2016,3484305.0,1157333.0,27.762
S13_4923_30,2016,3483630.0,1156828.0,20.84
S13_4923_30,2016,3483540.0,1158053.0,31.67
S13_4923_30,2016,3483905.0,1157538.0,18.729
S13_4923_30,2016,3483290.0,1156963.0,7.942
S13_4923_30,2016,3483890.0,1157678.0,19.586
S13_4923_30,2016,3483920.0,1157488.0,12.953
S13_4923_30,2016,3483710.0,1156753.0,2.678
S13_4923_30,2016,3483540.0,1156878.0,4.289
S13_4923_30,2016,3484420.0,1157268.0,56.627
S13_4923_30,2016,3484220.0,1157028.0,41.965
S13_4923_30,2016,3483230.0,1157858.0,46.305
S13_4923_30,2016,3483385.0,1157118.0,2.309
S13_4923_30,2016,3483630.0,1157728.0,43.29
S13_4923_30,2016,3483240.0,1157658.0,24.627
S13_4923_30,2016,3483505.0,1156758.0,5.512
S13_4923_30,2016,3484020.0,1156968.0,55.235
S13_4923_30,2016,3484220.0,1157768.0,2.123
S13_4923_30,2016,3483480.0,1157693.0,38.276
S13_4923_30,2016,3483795.0,1158028.0,4.73
S13_4923_30,2016,3484105.0,1156748.0,34.342
S13_4923_30,2016,3483915.0,1156973.0,26.845
S13_4923_30,2016,3483865.0,1157353.0,40.325
S13_4923_30,2016,3484415.0,1156773.0,25.512
