tile_id,project_year,easting_m,northing_m,height_m
17SOC885120,2020,3486865.0,1157963.0,2.239
17SOC885120,2020,3486775.0,1157303.0,7.685
17SOC885120,2020,3487205.0,1157458.0,12.45
17SOC885120,2020,3487075.0,1157518.0,22.445
17SOC885120,2020,3486700.0,1156928.0,2.825
17SOC885120,2020,3486475.0,1157813.0,36.932
17SOC885120,2020,3487115.0,1157388.0,28.914
17SOC885120,2020,3486790.0,1157568.0,12.775
17SOC885120,2020,3486050.0,1156878.0,12.855
17SOC885120,2020,3487065.0,1158073.0,2.822
17SOC885120,2020,3486435.0,1157078.0,25.599
17SOC885120,2020,3486650.0,1156948.0,3.189
17SOC885120,2020,3487070.0,1156738.0,7.019
17SOC885120,2020,3486995.0,1157048.0,19.543
17SOC885120,2020,3487000.0,1158093.0,11.553
17SOC885120,2020,3487310.0,1157983.0,18.919
17SOC885120,2020,3487120.0,1157443.0,25.011
17SOC885120,2020,3487400.0,1157983.0,2.735
17SOC885120,2020,3487265.0,1157558.0,7.166
17SOC885120,2020,3487045.0,1156868.0,21.587
17SOC885120,2020,3487005.0,1158103.0,8.082
17SOC885120,2020,3486045.0,1156753.0,9.31
17SOC885120,2020,3486080.0,1157033.0,15.128
17SOC885120,2020,3486450.0,1156973.0,14.841
17SOC885120,2020,3486865.0,1157638.0,6.001
17SOC885120,2020,3486370.0,1157103.0,4.609
17SOC885120,2020,3486950.0,1157173.0,13.503
17SOC885120,2020,3486725.0,1157058.0,33.719
17SOC885120,2020,3486840.0,1157748.0,8.272
17SOC885120,2020,3487130.0,1157568.0,7.027
17SOC885120,2020,3487010.0,1157303.0,43.657
17SOC885120,2020,3486750.0,1157003.0,18.201
17SOC885120,2020,3487235.0,1157863.0,21.085
17SOC885120,2020,3486845.0,1157758.0,7.315
17SOC885120,2020,3487150.0,1157863.0,2.607
17SOC885120,2020,3487230.0,1157573.0,4.078
17SOC885120,2020,3487240.0,1157893.0,30.841
17SOC885120,2020,3487310.0,1156863.0,11.552
17SOC885120,2020,3486125.0,1156888.0,12.885
17SOC885120,2020,3486240.0,1156918.0,5.272
17SOC885120,2020,3486720.0,1157318.0,3.678
17SOC885120,2020,3486315.0,1156743.0,12.975
17SOC885120,2020,3486865.0,1157463.0,27.061
17SOC885120,2020,3486720.0,1156938.0,3.755
17SOC885120,2020,3487040.0,1156723.0,3.701
17SOC885120,2020,3486020.0,1156853.0,7.89
17SOC885120,2020,3487130.0,1157323.0,23.059
17SOC885120,2020,3486945.0,1156868.0,7.324
17SOC885120,2020,3487385.0,1157958.0,6.013
17SOC885120,2020,3487135.0,1157093.0,30.478
17SOC885120,2020,3486265.0,1156788.0,26.799
17SOC885120,2020,3487100.0,1157543.0,13.953
17SOC885120,2020,3486625.0,1157133.0,11.502
17SOC885120,2020,3486965.0,1157953.0,13.366
17SOC885120,2020,3487000.0,1157618.0,8.457
17SOC885120,2020,3486760.0,1157808.0,31.951
17SOC885120,2020,3486240.0,1156848.0,20.9
17SOC885120,2020,3486565.0,1157558.0,3.045
17SOC885120,2020,3487175.0,1156948.0,40.195
17SOC885120,2020,3486040.0,1157038.0,21.316
17SOC885120,2020,3487190.0,1156733.0,7.325
17SOC885120,2020,3487100.0,1157303.0,28.483
17SOC885120,2020,3486830.0,1157453.0,19.434
17SOC885120,2020,3486955.0,1158028.0,38.083
17SOC885120,2020,3486420.0,1157158.0,3.054
17SOC885120,2020,3487020.0,1157458.0,45.507
17SOC885120,2020,3486575.0,1157678.0,24.646
17SOC885120,2020,3487045.0,1158003.0,8.564
17SOC885120,2020,3486405.0,1157878.0,14.227
17SOC885120,2020,3486580.0,1157643.0,17.152
17SOC885120,2020,3487380.0,1157108.0,2.482
17SOC885120,2020,3486315.0,1156823.0,10.189
17SOC885120,2020,3487280.0,1157348.0,4.09
17SOC885120,2020,3487120.0,1157513.0,16.424
17SOC885120,2020,3486890.0,1157643.0,5.251
17SOC885120,2020,3486255.0,1156903.0,6.443
17SOC885120,2020,3486950.0,1158083.0,19.03
17SOC885120,2020,3486760.0,1157423.0,7.529
17SOC885120,2020,3487245.0,1156828.0,16.432
17SOC885120,2020,3486700.0,1157688.0,60.0
17SOC885120,2020,3486565.0,1157618.0,8.66
17SOC885120,2020,3487055.0,1157633.0,5.294
17SOC885120,2020,3486590.0,1157638.0,19.254
17SOC885120,2020,3487040.0,1157373.0,50.045
17SOC885120,2020,3486375.0,1156748.0,2.786
17SOC885120,2020,3486430.0,1157713.0,3.954
17SOC885120,2020,3487280.0,1157193.0,2.809
17SOC885120,2020,3486865.0,1157788.0,2.568
17SOC885120,2020,3487215.0,1157803.0,3.767
17SOC885120,2020,3487110.0,1157028.0,43.339
17SOC885120,2020,3487170.0,1157993.0,2.875
17SOC885120,2020,3487350.0,1156943.0,8.504
17SOC885120,2020,3486655.0,1157853.0,35.381
17SOC885120,2020,3486890.0,1157168.0,12.707
17SOC885120,2020,3486420.0,1157753.0,8.517
17SOC885120,2020,3486430.0,1157898.0,20.467
17SOC885120,2020,3486795.0,1157593.0,13.385
17SOC885120,2020,3486375.0,1157043.0,9.518
17SOC885120,2020,3487115.0,1157093.0,31.368
17SOC885120,2020,3487295.0,1157888.0,35.93
17SOC885120,2020,3487035.0,1157033.0,30.53
17SOC885120,2020,3486880.0,1157288.0,24.765
17SOC885120,2020,3487125.0,1157498.0,17.142
17SOC885120,2020,3487115.0,1157323.0,26.487
17SOC885120,2020,3486885.0,1157173.0,12.582
17SOC885120,2020,3487055.0,1157523.0,24.76
17SOC885120,2020,3487000.0,1157063.0,18.895
17SOC885120,2020,3486840.0,1157778.0,7.844
17SOC885120,2020,3487210.0,1157993.0,7.885
17SOC885120,2020,3486830.0,1157813.0,6.889
17SOC885120,2020,3486855.0,1157723.0,6.166
17SOC885120,2020,3487070.0,1157223.0,21.108
17SOC885120,2020,3486455.0,1157753.0,12.947
17SOC885120,2020,3487130.0,1157218.0,14.817
17SOC885120,2020,3487040.0,1156743.0,5.933
17SOC885120,2020,3486850.0,1157993.0,2.993
17SOC885120,2020,3487245.0,1157278.0,3.186
17SOC885120,2020,3487335.0,1157143.0,2.481
17SOC885120,2020,3486910.0,1157078.0,9.038
17SOC885120,2020,3486805.0,1157508.0,12.74
17SOC885120,2020,3486815.0,1156923.0,3.003
17SOC885120,2020,3486725.0,1157328.0,3.765
17SOC885120,2020,3486380.0,1156963.0,3.729
17SOC885120,2020,3486810.0,1157083.0,28.888
